arm,update,role,length,words,prefix_exact_count,state_correct_count,token_correct_count,token_denominator,E,E_low95,E_high95,A,A_low95,A_high95,M,state_ce
rt,1000,ood_dev,24,4096,0,78,13986,98304,0.0,0.0,0.0009369774073651883,0.01904296875,0.01528574904596704,0.023701480198422328,0.14227294921875,4.097453114285599
rt,1000,ood_dev,25,4096,0,69,14055,102400,0.0,0.0,0.0009369774073651883,0.016845703125,0.013333172427690648,0.02126364314319593,0.137255859375,4.09934647748014
rt,1000,ood_dev,26,4096,0,75,14130,106496,0.0,0.0,0.0009369774073651883,0.018310546875,0.014633183903943853,0.022890574115944584,0.13268103966346154,4.098748468793929
rt,1000,ood_dev,27,4096,0,67,14197,110592,0.0,0.0,0.0009369774073651883,0.016357421875,0.012901468019013623,0.020719700068872332,0.12837275752314814,4.096585915132891
rt,1000,ood_dev,28,4096,0,70,14267,114688,0.0,0.0,0.0009369774073651883,0.01708984375,0.0135493413532538,0.021535297959133087,0.12439836774553571,4.096645362966228
rt,1000,ood_dev,29,4096,0,72,14339,118784,0.0,0.0,0.0009369774073651883,0.017578125,0.013982290939508705,0.022077995855878798,0.12071491109913793,4.097222407057416
rt,1000,ood_dev,30,4096,0,71,14410,122880,0.0,0.0,0.0009369774073651883,0.017333984375,0.01376571558724534,0.02180674746664186,0.11726888020833333,4.098831846844405
rt,1000,ood_dev,31,4096,0,75,14485,126976,0.0,0.0,0.0009369774073651883,0.018310546875,0.014633183903943853,0.022890574115944584,0.11407667590725806,4.097906553535722
rt,1000,ood_dev,32,4096,0,77,14562,131072,0.0,0.0,0.0009369774073651883,0.018798828125,0.01506804743850219,0.023431358064386867,0.1110992431640625,4.098235939163715
rt,1000,ood_dev,33,4096,0,64,14626,135168,0.0,0.0,0.0009369774073651883,0.015625,0.012255565007829483,0.01990213185555554,0.10820608428030302,4.096631063905079
rt,1000,ood_dev,34,4096,0,69,14695,139264,0.0,0.0,0.0009369774073651883,0.016845703125,0.013333172427690648,0.02126364314319593,0.10551901424632353,4.097893869155087
rt,1000,ood_dev,35,4096,0,83,14778,143360,0.0,0.0,0.0009369774073651883,0.020263671875,0.01637682567489716,0.025049522276993755,0.10308314732142858,4.096346550795715
