seed,update,fp32_native_ce,bf16_native_ce,bf16_minus_fp32_ce
7500,193,2.4967684745788574,2.4983572959899902,0.0015888214111328125
7500,194,2.503142833709717,2.5011935234069824,-0.001949310302734375
7500,195,2.496738910675049,2.498485565185547,0.0017466545104980469
7500,196,2.503298282623291,2.503114938735962,-0.00018334388732910156
7500,197,2.4977669715881348,2.4934191703796387,-0.004347801208496094
7500,198,2.4867053031921387,2.4881036281585693,0.001398324966430664
7500,199,2.499636173248291,2.4939911365509033,-0.005645036697387695
7500,200,2.483267307281494,2.488445997238159,0.005178689956665039
7500,201,2.4891717433929443,2.4899449348449707,0.0007731914520263672
7500,202,2.494986057281494,2.499006748199463,0.00402069091796875
7500,203,2.477949857711792,2.483982563018799,0.006032705307006836
7500,204,2.487832546234131,2.494028091430664,0.006195545196533203
7500,205,2.485048532485962,2.4853997230529785,0.00035119056701660156
7500,206,2.4869117736816406,2.490076780319214,0.003165006637573242
7500,207,2.48805570602417,2.487593173980713,-0.00046253204345703125
7500,208,2.480376720428467,2.483262777328491,0.002886056900024414
7500,209,2.4913716316223145,2.488034725189209,-0.0033369064331054688
7500,210,2.48355770111084,2.484862804412842,0.0013051033020019531
7500,211,2.47885799407959,2.4760475158691406,-0.0028104782104492188
7500,212,2.4793508052825928,2.4799885749816895,0.0006377696990966797
7500,213,2.4826459884643555,2.482455253601074,-0.00019073486328125
7500,214,2.4858791828155518,2.483668565750122,-0.0022106170654296875
7500,215,2.478867530822754,2.4816226959228516,0.0027551651000976562
7500,216,2.4738900661468506,2.473816394805908,-7.367134094238281e-05
7500,217,2.47369384765625,2.4803977012634277,0.006703853607177734
7500,218,2.479509115219116,2.475282669067383,-0.0042264461517333984
7500,219,2.4711456298828125,2.4761595726013184,0.005013942718505859
7500,220,2.478485345840454,2.4780707359313965,-0.0004146099090576172
7500,221,2.480959415435791,2.48057222366333,-0.0003871917724609375
7500,222,2.467514991760254,2.4695215225219727,0.00200653076171875
7500,223,2.467846632003784,2.465683937072754,-0.0021626949310302734
7500,224,2.47031307220459,2.4757280349731445,0.0054149627685546875
7500,225,2.4633049964904785,2.468061923980713,0.004756927490234375
7500,226,2.466883659362793,2.466538906097412,-0.0003447532653808594
7500,227,2.4701945781707764,2.469843864440918,-0.00035071372985839844
7500,228,2.4653899669647217,2.4637346267700195,-0.0016553401947021484
7500,229,2.461472511291504,2.4630467891693115,0.0015742778778076172
7500,230,2.476658344268799,2.4782252311706543,0.0015668869018554688
7500,231,2.464812755584717,2.463329315185547,-0.0014834403991699219
7500,232,2.46286940574646,2.4654672145843506,0.002597808837890625
