arm,comparison_role,role,update,length,words,prefix_exact_count,state_correct_count,token_correct_count,token_denominator,E,E_low95,E_high95,A,A_low95,A_high95,M,state_ce
rt,context,ood_dev,50000,19,102400,1,1739,1351855,1945600,9.765625e-06,1.7238746867777096e-06,5.5319481670543434e-05,0.016982421875,0.016208980519679686,0.017792101951634,0.6948267886513158,18.832906405272926
rt,context,ood_dev,50000,20,102400,0,1708,1353563,2048000,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.0166796875,0.015913219826744453,0.017482416607420986,0.66091943359375,18.84939599629679
rt,context,ood_dev,50000,21,102400,0,1678,1355241,2150400,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.01638671875,0.015627063346117524,0.017182657568227042,0.6302273995535714,18.966684262645042
rt,context,ood_dev,50000,22,102400,0,1701,1356942,2252800,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016611328125,0.015846444329457577,0.017412478483416333,0.6023357599431818,19.06496346285917
rt,context,ood_dev,50000,23,102400,0,1734,1358676,2355200,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.01693359375,0.01616127274001894,0.017742157144657933,0.5768834918478261,19.223343335726184
rt,context,ood_dev,50000,24,102400,0,1703,1360379,2457600,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016630859375,0.01586552269446015,0.017432461153068485,0.5535396321614583,19.311981969513273
rt,context,ood_dev,50000,25,102400,0,1737,1362116,2560000,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016962890625,0.016189897204480646,0.017772124232178315,0.5320765625,19.447049458966344
rt,context,ood_dev,50000,26,102400,0,1607,1363723,2662400,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.015693359375,0.014950085163416258,0.01647296902068555,0.5122156700721154,19.640117906194313
rt,context,ood_dev,50000,27,102400,0,1679,1365402,2764800,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016396484375,0.01563660087091516,0.017192650560756764,0.4938519965277778,19.62804718063813
rt,context,ood_dev,50000,28,102400,0,1662,1367064,2867200,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.01623046875,0.015474472688896538,0.017022759948210224,0.4767940848214286,19.73292644427945
rt,context,ood_dev,50000,29,102400,0,1649,1368713,2969600,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016103515625,0.015350506399222991,0.016892829512628053,0.460908203125,19.864759938295617
rt,context,ood_dev,50000,30,102400,0,1674,1370387,3072000,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.01634765625,0.015588913960546404,0.0171426848844887,0.44608951822916665,19.93567183559771
rt,context,ood_dev,50000,31,102400,0,1730,1372117,3174400,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.01689453125,0.016123107738719566,0.01770220007664786,0.43224451864919355,19.951139385919703
rt,context,ood_dev,50000,32,102400,0,1708,1373825,3276800,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.0166796875,0.015913219826744453,0.017482416607420986,0.41925811767578125,20.031371352843294
rt,context,ood_dev,50000,33,102400,0,1671,1375496,3379200,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016318359375,0.015560302672428875,0.01711270462062415,0.40704782196969697,20.144189421590337
rt,context,ood_dev,50000,34,102400,0,1694,1377190,3481600,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.01654296875,0.015779672256443042,0.017342536935139326,0.3955623851102941,20.190619500426994
rt,context,ood_dev,50000,35,102400,0,1759,1378949,3584000,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.017177734375,0.016399828478305734,0.017991864339555207,0.38475139508928574,20.191394335419517
rt,context,ood_dev,50000,36,102400,0,1751,1380700,3686400,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.017099609375,0.016323486077016922,0.017911962602225117,0.3745388454861111,20.227920153857234
